id,color,com_1,com_2,com_3,compline,lauds,little_hours,matins,nobility,office_type,prime,rank_numeric,rank_verbose,mass_Ad Primam Missam,mass_Ad Secundam Missam,mass_Ad Tertiam Missam,mass_cre,mass_glo,mass_int,mass_pre,mass_seq,vespers_oration,vespers_proper,vespers_propers,vespers_admag_1,vespers_admag_2
D_Advent_4,purple,Deus qui de beate,Ecclesiæ,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd II cl,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_f2,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_f3,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_f4,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_f5,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_f6,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Advent_4_fs,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Rorate cæli,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_1_f2,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_1_f3,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_1_f4,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_1_f5,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_1_f6,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_1_fs,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Benedicta sit,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_f2,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_f3,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_f4,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_f5,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_f6,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_2_fs,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Factus est,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_f2,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_f3,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_f4,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_f5,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_f6,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
de_Pent_3_fs,green,,,,,,,,"[9, 2, 6, 13, 3, 0]",ferial,,23,feria,,,,False,True,Respice in me,de Trinitate,"Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
